"","id","uid","date","attendance","time_valid","neutral_site","conference_competition","recent","start_date","notes_type","notes_headline","type_id","type_abbreviation","venue_id","venue_full_name","venue_address_city","venue_address_state","venue_capacity","venue_indoor","status_clock","status_display_clock","status_period","status_type_id","status_type_name","status_type_state","status_type_completed","status_type_description","status_type_detail","status_type_short_detail","format_regulation_periods","home_id","home_uid","home_location","home_name","home_abbreviation","home_display_name","home_short_display_name","home_color","home_alternate_color","home_is_active","home_venue_id","home_logo","home_score","home_winner","away_id","away_uid","away_location","away_name","away_abbreviation","away_display_name","away_short_display_name","away_color","away_alternate_color","away_is_active","away_venue_id","away_logo","away_score","away_winner","game_id","season","season_type","status_type_alt_detail","game_json","game_json_url","game_date_time","game_date","PBP","team_box","player_box"
"11",401455671,"s:40~l:59~e:401455671~c:401455671","2022-09-01T00:00Z",8311,TRUE,FALSE,FALSE,FALSE,"2022-09-01T00:00Z","event","WNBA Semifinals - Game 2",16,"SEMI",5427,"Wintrust Arena","Chicago","IL",10387,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",85,TRUE,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",77,FALSE,401455671,2022,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401455671.json",2022-08-31 20:00:00,2022-08-31,TRUE,TRUE,TRUE
"12",401455661,"s:40~l:59~e:401455661~c:401455661","2022-08-29T00:00Z",8955,TRUE,FALSE,FALSE,FALSE,"2022-08-29T00:00Z","event","WNBA Semifinals - Game 1",16,"SEMI",5427,"Wintrust Arena","Chicago","IL",10387,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",63,FALSE,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",68,TRUE,401455661,2022,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401455661.json",2022-08-28 20:00:00,2022-08-28,TRUE,TRUE,TRUE
"13",401455660,"s:40~l:59~e:401455660~c:401455660","2022-08-28T20:00Z",9944,TRUE,FALSE,FALSE,FALSE,"2022-08-28T20:00Z","event","WNBA Semifinals - Game 1",16,"SEMI",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",73,FALSE,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",76,TRUE,401455660,2022,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401455660.json",2022-08-28 16:00:00,2022-08-28,TRUE,TRUE,TRUE
"14",401455659,"s:40~l:59~e:401455659~c:401455659","2022-08-25T01:00Z",5016,TRUE,FALSE,FALSE,FALSE,"2022-08-25T01:00Z","event","First Round - Game 3",14,"RD16",3416,"College Park Center","Arlington","TX",0,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",58,FALSE,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",73,TRUE,401455659,2022,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401455659.json",2022-08-24 21:00:00,2022-08-24,TRUE,TRUE,TRUE
"15",401455657,"s:40~l:59~e:401455657~c:401455657","2022-08-24T01:00Z",7837,TRUE,FALSE,FALSE,FALSE,"2022-08-24T01:00Z","event","First Round - Game 3",14,"RD16",3559,"Barclays Center","Brooklyn","NY",17732,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",72,FALSE,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",90,TRUE,401455657,2022,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401455657.json",2022-08-23 21:00:00,2022-08-23,TRUE,TRUE,TRUE
"16",401455654,"s:40~l:59~e:401455654~c:401455654","2022-08-21T20:00Z",12490,TRUE,FALSE,FALSE,FALSE,"2022-08-21T20:00Z","event","First Round - Game 2",14,"RD16",7224,"Climate Pledge Arena","Seattle","WA",18100,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",97,TRUE,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",84,FALSE,401455654,2022,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401455654.json",2022-08-21 16:00:00,2022-08-21,TRUE,TRUE,TRUE
"17",401455653,"s:40~l:59~e:401455653~c:401455653","2022-08-21T16:00Z",6788,TRUE,FALSE,FALSE,FALSE,"2022-08-21T16:00Z","event","First Round - Game 2",14,"RD16",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",79,FALSE,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",89,TRUE,401455653,2022,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401455653.json",2022-08-21 12:00:00,2022-08-21,TRUE,TRUE,TRUE
"18",401455652,"s:40~l:59~e:401455652~c:401455652","2022-08-21T01:00Z",9126,TRUE,FALSE,FALSE,FALSE,"2022-08-21T01:00Z","event","First Round - Game 2",14,"RD16",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",117,TRUE,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",80,FALSE,401455652,2022,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401455652.json",2022-08-20 21:00:00,2022-08-20,TRUE,TRUE,TRUE
"19",401455651,"s:40~l:59~e:401455651~c:401455651","2022-08-20T16:00Z",7732,TRUE,FALSE,FALSE,FALSE,"2022-08-20T16:00Z","event","First Round - Game 2",14,"RD16",5427,"Wintrust Arena","Chicago","IL",10387,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",100,TRUE,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",62,FALSE,401455651,2022,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401455651.json",2022-08-20 12:00:00,2022-08-20,TRUE,TRUE,TRUE
"20",401455650,"s:40~l:59~e:401455650~c:401455650","2022-08-19T02:00Z",8917,TRUE,FALSE,FALSE,FALSE,"2022-08-19T02:00Z","event","First Round - Game 1",14,"RD16",7224,"Climate Pledge Arena","Seattle","WA",18100,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",86,TRUE,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",83,FALSE,401455650,2022,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401455650.json",2022-08-18 22:00:00,2022-08-18,TRUE,TRUE,TRUE
"21",401455629,"s:40~l:59~e:401455629~c:401455629","2022-08-19T00:00Z",4797,TRUE,FALSE,FALSE,FALSE,"2022-08-19T00:00Z","event","First Round - Game 1",14,"RD16",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",93,TRUE,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",68,FALSE,401455629,2022,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401455629.json",2022-08-18 20:00:00,2022-08-18,TRUE,TRUE,TRUE
"22",401455628,"s:40~l:59~e:401455628~c:401455628","2022-08-18T02:00Z",8725,TRUE,FALSE,FALSE,FALSE,"2022-08-18T02:00Z","event","First Round - Game 1",14,"RD16",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",79,TRUE,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",63,FALSE,401455628,2022,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401455628.json",2022-08-17 22:00:00,2022-08-17,TRUE,TRUE,TRUE
"23",401455627,"s:40~l:59~e:401455627~c:401455627","2022-08-18T00:00Z",7524,TRUE,FALSE,FALSE,FALSE,"2022-08-18T00:00Z","event","First Round - Game 1",14,"RD16",5427,"Wintrust Arena","Chicago","IL",10387,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",91,FALSE,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",98,TRUE,401455627,2022,3,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401455627.json",2022-08-17 20:00:00,2022-08-17,TRUE,TRUE,TRUE
"24",401391865,"s:40~l:59~e:401391865~c:401391865","2022-08-14T23:00Z",7245,TRUE,FALSE,FALSE,FALSE,"2022-08-14T23:00Z","","",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",88,FALSE,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",116,TRUE,401391865,2022,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401391865.json",2022-08-14 19:00:00,2022-08-14,TRUE,TRUE,TRUE
"25",401391863,"s:40~l:59~e:401391863~c:401391863","2022-08-14T21:00Z",12383,TRUE,FALSE,FALSE,FALSE,"2022-08-14T21:00Z","","",1,"STD",1949,"Footprint Center","Phoenix","AZ",17071,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",67,FALSE,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",82,TRUE,401391863,2022,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401391863.json",2022-08-14 17:00:00,2022-08-14,TRUE,TRUE,TRUE
"26",401391862,"s:40~l:59~e:401391862~c:401391862","2022-08-14T19:00Z",4200,TRUE,FALSE,FALSE,FALSE,"2022-08-14T19:00Z","","",1,"STD",5946,"Entertainment & Sports Arena","Washington","DC",4200,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",95,TRUE,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",83,FALSE,401391862,2022,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401391862.json",2022-08-14 15:00:00,2022-08-14,TRUE,TRUE,TRUE
"27",401391864,"s:40~l:59~e:401391864~c:401391864","2022-08-14T19:00Z",10015,TRUE,FALSE,FALSE,FALSE,"2022-08-14T19:00Z","","",1,"STD",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",109,TRUE,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",100,FALSE,401391864,2022,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401391864.json",2022-08-14 15:00:00,2022-08-14,TRUE,TRUE,TRUE
"28",401391861,"s:40~l:59~e:401391861~c:401391861","2022-08-14T18:00Z",7561,TRUE,FALSE,FALSE,FALSE,"2022-08-14T18:00Z","","",1,"STD",3559,"Barclays Center","Brooklyn","NY",17732,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",87,TRUE,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",83,FALSE,401391861,2022,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401391861.json",2022-08-14 14:00:00,2022-08-14,TRUE,TRUE,TRUE
