"","id","uid","date","attendance","time_valid","neutral_site","conference_competition","recent","start_date","notes_type","notes_headline","type_id","type_abbreviation","venue_id","venue_full_name","venue_address_city","venue_address_state","venue_capacity","venue_indoor","status_clock","status_display_clock","status_period","status_type_id","status_type_name","status_type_state","status_type_completed","status_type_description","status_type_detail","status_type_short_detail","format_regulation_periods","home_id","home_uid","home_location","home_name","home_abbreviation","home_display_name","home_short_display_name","home_color","home_alternate_color","home_is_active","home_venue_id","home_logo","home_score","home_winner","away_id","away_uid","away_location","away_name","away_abbreviation","away_display_name","away_short_display_name","away_color","away_alternate_color","away_is_active","away_venue_id","away_logo","away_score","away_winner","game_id","season","season_type","status_type_alt_detail","game_json","game_json_url","game_date_time","game_date","PBP","team_box","player_box"
"60",401018942,"s:40~l:59~e:401018942~c:401018942","2018-08-04T00:00Z",0,TRUE,FALSE,FALSE,FALSE,"2018-08-04T00:00Z","","",1,"STD",1823,"Capital One Arena","Washington","DC",20362,TRUE,0,"0.0",0,4,"STATUS_FORFEIT","post",TRUE,"Forfeit","Forfeit","Forfeit",4,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",0,NA,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",0,NA,401018942,2018,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401018942.json",2018-08-03 20:00:00,2018-08-03,FALSE,FALSE,FALSE
"61",401018941,"s:40~l:59~e:401018941~c:401018941","2018-08-03T23:00Z",5120,TRUE,FALSE,FALSE,FALSE,"2018-08-03T23:00Z","","",1,"STD",2206,"McCamish Pavilion","Atlanta","GA",8900,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",89,TRUE,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",74,FALSE,401018941,2018,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401018941.json",2018-08-03 19:00:00,2018-08-03,TRUE,TRUE,TRUE
"62",401018940,"s:40~l:59~e:401018940~c:401018940","2018-08-03T02:00Z",9542,TRUE,FALSE,FALSE,FALSE,"2018-08-03T02:00Z","","",1,"STD",1841,"crypto.com Arena","Los Angeles","CA",19068,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,6,"s:40~l:59~t:6","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c",TRUE,1841,"https://a.espncdn.com/i/teamlogos/wnba/500/la.png",79,TRUE,8,"s:40~l:59~t:8","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757",TRUE,1835,"https://a.espncdn.com/i/teamlogos/wnba/500/min.png",57,FALSE,401018940,2018,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401018940.json",2018-08-02 22:00:00,2018-08-02,TRUE,TRUE,TRUE
"63",401018939,"s:40~l:59~e:401018939~c:401018939","2018-08-02T23:00Z",5981,TRUE,FALSE,FALSE,FALSE,"2018-08-02T23:00Z","","",1,"STD",2183,"Gainbridge Fieldhouse","Indianapolis","IN",17923,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,5,"s:40~l:59~t:5","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b",TRUE,2183,"https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",84,TRUE,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",78,FALSE,401018939,2018,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401018939.json",2018-08-02 19:00:00,2018-08-02,TRUE,TRUE,TRUE
"64",401018938,"s:40~l:59~e:401018938~c:401018938","2018-08-02T02:00Z",5129,TRUE,FALSE,FALSE,FALSE,"2018-08-02T02:00Z","","",1,"STD",4005,"Michelob ULTRA Arena","Las Vegas","NV",12000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,17,"s:40~l:59~t:17","Las Vegas","Aces","LV","Las Vegas Aces","Aces","000000","c7cfd4",TRUE,780,"https://a.espncdn.com/i/teamlogos/wnba/500/lv.png",93,FALSE,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",104,TRUE,401018938,2018,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401018938.json",2018-08-01 22:00:00,2018-08-01,TRUE,TRUE,TRUE
"65",401018937,"s:40~l:59~e:401018937~c:401018937","2018-08-01T23:00Z",6412,TRUE,FALSE,FALSE,FALSE,"2018-08-01T23:00Z","","",1,"STD",2160,"Mohegan Sun Arena","Uncasville","CT",10000,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,18,"s:40~l:59~t:18","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62",TRUE,2160,"https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",92,TRUE,9,"s:40~l:59~t:9","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf",TRUE,1830,"https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",77,FALSE,401018937,2018,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401018937.json",2018-08-01 19:00:00,2018-08-01,TRUE,TRUE,TRUE
"66",401018936,"s:40~l:59~e:401018936~c:401018936","2018-08-01T02:00Z",10005,TRUE,FALSE,FALSE,FALSE,"2018-08-01T02:00Z","","",1,"STD",1949,"Footprint Center","Phoenix","AZ",17071,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,11,"s:40~l:59~t:11","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020",TRUE,1949,"https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",91,FALSE,14,"s:40~l:59~t:14","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c",TRUE,2184,"https://a.espncdn.com/i/teamlogos/wnba/500/scoreboard/sea.png",102,TRUE,401018936,2018,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401018936.json",2018-07-31 22:00:00,2018-07-31,TRUE,TRUE,TRUE
"67",401018935,"s:40~l:59~e:401018935~c:401018935","2018-08-01T00:00Z",3696,TRUE,FALSE,FALSE,FALSE,"2018-08-01T00:00Z","","",1,"STD",3416,"College Park Center","Arlington","TX",0,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,3,"s:40~l:59~t:3","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646",TRUE,3416,"https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",91,FALSE,19,"s:40~l:59~t:19","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3",TRUE,977,"https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",92,TRUE,401018935,2018,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401018935.json",2018-07-31 20:00:00,2018-07-31,TRUE,TRUE,TRUE
"68",401018934,"s:40~l:59~e:401018934~c:401018934","2018-07-31T23:00Z",3648,TRUE,FALSE,FALSE,FALSE,"2018-07-31T23:00Z","","",1,"STD",2206,"McCamish Pavilion","Atlanta","GA",8900,TRUE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,20,"s:40~l:59~t:20","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37",TRUE,2206,"https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",71,FALSE,16,"s:40~l:59~t:16","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a",TRUE,1823,"https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",86,TRUE,401018934,2018,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401018934.json",2018-07-31 19:00:00,2018-07-31,TRUE,TRUE,TRUE
"69",401066195,"s:40~l:59~e:401066195~c:401066195","2018-07-28T19:30Z",15922,TRUE,TRUE,FALSE,FALSE,"2018-07-28T19:30Z","event","VERIZON WNBA ALL-STAR GAME",4,"ALLSTAR",2029,"Target Center","Minneapolis","MN",19006,FALSE,0,"0.0",4,3,"STATUS_FINAL","post",TRUE,"Final","Final","Final",4,111719,"s:40~l:59~t:111719","Team Delle Donne","Team Delle Donne","DEL","Team Delle Donne","Team Delle Donne",NA,NA,TRUE,NA,NA,112,FALSE,111720,"s:40~l:59~t:111720","Team Parker","Team Parker","PAR","Team Parker","Team Parker",NA,NA,TRUE,NA,NA,119,TRUE,401066195,2018,2,NA,TRUE,"https://raw.githubusercontent.com/sportsdataverse/wehoop-wnba-raw/main/wnba/json/final/401066195.json",2018-07-28 15:30:00,2018-07-28,TRUE,TRUE,TRUE
