"","game_id","season","season_type","game_date","game_date_time","team_id","team_uid","team_slug","team_location","team_name","team_abbreviation","team_display_name","team_short_display_name","team_color","team_alternate_color","team_logo","team_home_away","team_score","team_winner","assists","blocks","defensive_rebounds","field_goal_pct","field_goals_made","field_goals_attempted","flagrant_fouls","fouls","free_throw_pct","free_throws_made","free_throws_attempted","largest_lead","offensive_rebounds","steals","team_turnovers","technical_fouls","three_point_field_goal_pct","three_point_field_goals_made","three_point_field_goals_attempted","total_rebounds","total_technical_fouls","total_turnovers","turnovers","opponent_team_id","opponent_team_uid","opponent_team_slug","opponent_team_location","opponent_team_name","opponent_team_abbreviation","opponent_team_display_name","opponent_team_short_display_name","opponent_team_color","opponent_team_alternate_color","opponent_team_logo","opponent_team_score","fast_break_points","points_in_paint","turnover_points"
"1",400981432,2017,3,2017-10-04,2017-10-04 20:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","away",76,FALSE,18,4,22,45.3,29,64,0,23,80,16,20,"0",7,14,2,1,11.1,2,18,29,1,17,15,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",85,NA,NA,NA
"2",400981432,2017,3,2017-10-04,2017-10-04 20:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","home",85,TRUE,19,5,32,44.9,31,69,0,20,91.3,21,23,"12",14,9,1,0,20,2,10,46,0,18,17,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png",76,NA,NA,NA
"3",400981431,2017,3,2017-10-01,2017-10-01 20:30:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","away",80,TRUE,20,3,32,42.4,28,66,1,18,63.3,19,30,"19",16,8,2,0,41.7,5,12,48,0,19,17,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png",69,NA,NA,NA
"4",400981431,2017,3,2017-10-01,2017-10-01 20:30:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","home",69,FALSE,17,2,21,40.6,26,64,0,22,75,12,16,"4",7,13,0,0,22.7,5,22,28,0,14,14,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",80,NA,NA,NA
"5",400981430,2017,3,2017-09-29,2017-09-29 21:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","away",64,FALSE,13,5,23,40.3,25,62,0,21,70,7,10,"0",4,11,1,0,35,7,20,27,0,16,15,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png",75,NA,NA,NA
"6",400981430,2017,3,2017-09-29,2017-09-29 21:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","home",75,TRUE,19,5,26,42.9,27,63,0,14,84.2,16,19,"13",8,11,3,1,29.4,5,17,34,1,18,15,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",64,NA,NA,NA
"7",400981429,2017,3,2017-09-26,2017-09-26 20:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","away",68,FALSE,19,2,24,38.7,24,62,0,21,89.5,17,19,"1",5,6,2,0,25,3,12,29,0,14,12,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",70,NA,NA,NA
"8",400981429,2017,3,2017-09-26,2017-09-26 20:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","home",70,TRUE,10,6,29,44.4,28,63,0,17,65,13,20,"20",7,9,0,1,16.7,1,6,36,1,12,12,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png",68,NA,NA,NA
"9",400981428,2017,3,2017-09-24,2017-09-24 15:30:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","away",85,TRUE,19,1,26,47.8,33,69,0,17,63.2,12,19,"26",8,6,0,0,35,7,20,34,0,14,14,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",84,NA,NA,NA
"10",400981428,2017,3,2017-09-24,2017-09-24 15:30:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","home",84,FALSE,22,3,28,50,35,70,0,19,69.2,9,13,"1",7,6,0,0,35.7,5,14,35,0,15,15,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png",85,NA,NA,NA
"11",400981101,2017,3,2017-09-17,2017-09-17 17:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","away",89,TRUE,23,5,25,54.5,36,66,0,15,84.6,11,13,"12",4,9,2,0,35.3,6,17,29,0,14,12,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",87,NA,NA,NA
"12",400981101,2017,3,2017-09-17,2017-09-17 17:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png","home",87,FALSE,20,3,19,47.1,32,68,0,18,100,10,10,"11",6,6,0,2,65,13,20,25,2,13,13,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png",89,NA,NA,NA
"13",400981096,2017,3,2017-09-17,2017-09-17 15:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","away",81,TRUE,20,1,28,50,32,64,0,20,62.5,10,16,"15",8,4,0,0,50,7,14,36,0,13,13,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",70,NA,NA,NA
"14",400981096,2017,3,2017-09-17,2017-09-17 15:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","home",70,FALSE,14,6,21,38.8,26,67,0,17,93.3,14,15,"7",10,5,0,1,36.4,4,11,31,1,10,10,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",81,NA,NA,NA
"15",400981100,2017,3,2017-09-14,2017-09-14 22:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png","away",72,FALSE,14,4,23,47.5,28,59,0,19,75,12,16,"2",5,3,0,1,28.6,4,14,28,1,18,18,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png",86,NA,NA,NA
"16",400981100,2017,3,2017-09-14,2017-09-14 22:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","home",86,TRUE,20,4,27,44.6,33,74,0,22,94.1,16,17,"15",11,12,1,0,25,4,16,38,0,12,11,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",72,NA,NA,NA
"17",400981095,2017,3,2017-09-14,2017-09-14 20:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","away",83,FALSE,16,4,21,41.1,30,73,0,20,83.3,15,18,"10",11,1,1,1,42.1,8,19,32,1,10,9,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",93,NA,NA,NA
"18",400981095,2017,3,2017-09-14,2017-09-14 20:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","home",93,TRUE,27,6,24,50.7,38,75,0,18,55.6,10,18,"11",9,3,3,2,36.8,7,19,33,2,8,5,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",83,NA,NA,NA
"19",400981099,2017,3,2017-09-12,2017-09-12 22:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png","away",66,FALSE,17,1,27,38.2,21,55,0,26,76.2,16,21,"8",7,5,1,2,44.4,8,18,34,2,17,16,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png",79,NA,NA,NA
"20",400981099,2017,3,2017-09-12,2017-09-12 22:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","home",79,TRUE,16,0,22,43.3,29,67,0,20,81,17,21,"13",8,11,1,1,26.7,4,15,30,1,11,10,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",66,NA,NA,NA
"21",400981094,2017,3,2017-09-12,2017-09-12 20:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","away",81,FALSE,18,6,17,44.6,29,65,0,16,77.8,14,18,"4",10,4,0,0,42.9,9,21,27,0,11,11,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",101,NA,NA,NA
"22",400981094,2017,3,2017-09-12,2017-09-12 20:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","home",101,TRUE,19,3,23,59.4,41,69,0,19,58.3,7,12,"29",8,6,0,1,70.6,12,17,31,1,8,8,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",81,NA,NA,NA
"23",400981093,2017,3,2017-09-10,2017-09-10 17:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","away",82,TRUE,17,3,23,39.5,32,81,0,11,70,7,10,"20",14,8,1,0,32.4,11,34,37,0,7,6,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",68,NA,NA,NA
"24",400981093,2017,3,2017-09-10,2017-09-10 17:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","home",68,FALSE,15,2,30,45,27,60,0,16,85.7,6,7,"14",3,4,1,1,36.4,8,22,33,1,16,15,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",82,NA,NA,NA
"25",400981092,2017,3,2017-09-10,2017-09-10 15:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png","away",88,TRUE,18,2,23,46,29,63,0,23,77.8,21,27,"5",6,6,0,0,39.1,9,23,29,0,10,10,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",83,NA,NA,NA
"26",400981092,2017,3,2017-09-10,2017-09-10 15:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","home",83,FALSE,12,2,28,46.4,32,69,0,22,62.5,15,24,"17",11,5,1,1,25,4,16,39,1,12,11,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",88,NA,NA,NA
"27",400981091,2017,3,2017-09-06,2017-09-06 22:00:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","away",69,FALSE,12,3,23,34.9,22,63,0,22,90.5,19,21,"6",8,7,0,0,30,6,20,31,0,13,13,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",79,NA,NA,NA
"28",400981091,2017,3,2017-09-06,2017-09-06 22:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png","home",79,TRUE,13,5,31,38.6,22,57,0,21,93.3,28,30,"12",7,4,0,0,38.9,7,18,38,0,11,11,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",69,NA,NA,NA
"29",400981090,2017,3,2017-09-06,2017-09-06 20:00:00,3,"s:40~l:59~t:3","dallas-wings","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646","https://a.espncdn.com/i/teamlogos/wnba/500/dal.png","away",76,FALSE,15,6,29,33.8,27,80,0,21,87,20,23,"2",13,6,1,2,9.5,2,21,42,2,7,6,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",86,NA,NA,NA
"30",400981090,2017,3,2017-09-06,2017-09-06 20:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","home",86,TRUE,14,8,32,39.7,31,78,0,22,72,18,25,"14",20,3,0,1,33.3,6,18,52,1,10,10,3,"s:40~l:59~t:3","dallas-wings","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646","https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",76,NA,NA,NA
"31",400927594,2017,2,2017-09-03,2017-09-03 18:00:00,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","away",85,TRUE,22,5,31,39.4,28,71,0,14,88.9,24,27,"7",9,9,3,2,23.8,5,21,40,2,12,9,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png",80,NA,NA,NA
"32",400927594,2017,2,2017-09-03,2017-09-03 18:00:00,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","home",80,FALSE,22,3,32,44.3,31,70,0,21,84.6,11,13,"10",5,4,0,1,35,7,20,37,1,16,16,14,"s:40~l:59~t:14","seattle-storm","Seattle","Storm","SEA","Seattle Storm","Storm","05452a","f7c43c","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png",85,NA,NA,NA
"33",400927592,2017,2,2017-09-03,2017-09-03 16:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","away",70,FALSE,13,1,25,38.1,24,63,0,12,88.2,15,17,"0",7,6,1,1,46.7,7,15,32,1,18,17,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png",81,NA,NA,NA
"34",400927592,2017,2,2017-09-03,2017-09-03 16:00:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","home",81,TRUE,21,4,29,51.4,37,72,0,14,100,6,6,"19",5,11,1,0,16.7,1,6,34,0,14,13,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",70,NA,NA,NA
"35",400927593,2017,2,2017-09-03,2017-09-03 16:00:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","away",70,FALSE,8,1,21,36.9,24,65,0,24,65.2,15,23,"3",7,3,1,2,38.9,7,18,28,2,11,10,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",84,NA,NA,NA
"36",400927593,2017,2,2017-09-03,2017-09-03 16:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png","home",84,TRUE,16,6,30,46.7,28,60,0,22,76.9,20,26,"17",4,4,0,1,38.1,8,21,34,1,12,12,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",70,NA,NA,NA
"37",400927595,2017,2,2017-09-03,2017-09-03 16:00:00,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","away",72,FALSE,11,3,28,39.7,25,63,0,19,100,15,15,"7",7,7,1,0,26.9,7,26,35,0,16,15,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",86,NA,NA,NA
"38",400927595,2017,2,2017-09-03,2017-09-03 16:00:00,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","home",86,TRUE,16,4,26,46.1,35,76,0,17,64.3,9,14,"15",11,10,0,1,41.2,7,17,37,1,10,10,16,"s:40~l:59~t:16","washington-mystics","Washington","Mystics","WSH","Washington Mystics","Mystics","e03a3e","09295a","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png",72,NA,NA,NA
"39",400927591,2017,2,2017-09-03,2017-09-03 14:00:00,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","away",82,TRUE,14,4,26,41.6,32,77,0,27,94.1,16,17,"11",17,7,0,0,16.7,2,12,43,0,13,13,3,"s:40~l:59~t:3","dallas-wings","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646","https://a.espncdn.com/i/teamlogos/wnba/500/dal.png",81,NA,NA,NA
"40",400927591,2017,2,2017-09-03,2017-09-03 14:00:00,3,"s:40~l:59~t:3","dallas-wings","Dallas","Wings","DAL","Dallas Wings","Wings","11213e","c5d646","https://a.espncdn.com/i/teamlogos/wnba/500/dal.png","home",81,FALSE,18,2,22,41.5,27,65,0,16,76.7,23,30,"10",11,5,0,1,26.7,4,15,33,1,14,14,9,"s:40~l:59~t:9","new-york-liberty","New York","Liberty","NY","New York Liberty","Liberty","0d79b9","89c9bf","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png",82,NA,NA,NA
"41",400927590,2017,2,2017-09-02,2017-09-02 19:00:00,17,"s:40~l:59~t:17","san-antonio-stars","San Antonio","Stars","SA","San Antonio Stars","Stars","000000","c7cfd4",NA,"away",75,TRUE,16,2,28,43.9,25,57,0,13,91.7,22,24,"9",6,5,1,0,42.9,3,7,34,0,14,13,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png",71,NA,NA,NA
"42",400927590,2017,2,2017-09-02,2017-09-02 19:00:00,5,"s:40~l:59~t:5","indiana-fever","Indiana","Fever","IND","Indiana Fever","Fever","e2382f","08265b","https://a.espncdn.com/i/teamlogos/wnba/500/ind.png","home",71,FALSE,15,5,25,42.6,29,68,0,18,66.7,10,15,"9",10,7,2,2,23.1,3,13,35,2,12,10,17,"s:40~l:59~t:17","san-antonio-stars","San Antonio","Stars","SA","San Antonio Stars","Stars","000000","c7cfd4",NA,75,NA,NA,NA
"43",400927589,2017,2,2017-09-01,2017-09-01 22:30:00,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png","away",56,FALSE,6,4,18,28.8,17,59,0,18,82.6,19,23,"0",10,4,2,1,21.4,3,14,28,1,21,19,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png",81,NA,NA,NA
"44",400927589,2017,2,2017-09-01,2017-09-01 22:30:00,6,"s:40~l:59~t:6","los-angeles-sparks","Los Angeles","Sparks","LA","Los Angeles Sparks","Sparks","532481","49ac9c","https://a.espncdn.com/i/teamlogos/wnba/500/la.png","home",81,TRUE,21,3,30,51.7,31,60,0,20,83.3,15,18,"29",6,10,3,0,36.4,4,11,36,0,19,16,20,"s:40~l:59~t:20","atlanta-dream","Atlanta","Dream","ATL","Atlanta Dream","Dream","d02030","383a37","https://a.espncdn.com/i/teamlogos/wnba/500/atl.png",56,NA,NA,NA
"45",400927588,2017,2,2017-09-01,2017-09-01 22:00:00,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","away",66,FALSE,13,3,29,36.8,25,68,1,22,66.7,12,18,"0",10,6,1,2,18.2,4,22,39,2,14,13,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png",86,NA,NA,NA
"46",400927588,2017,2,2017-09-01,2017-09-01 22:00:00,11,"s:40~l:59~t:11","phoenix-mercury","Phoenix","Mercury","PHX","Phoenix Mercury","Mercury","3a267d","e56020","https://a.espncdn.com/i/teamlogos/wnba/500/phx.png","home",86,TRUE,18,2,32,44.6,29,65,0,22,85.2,23,27,"24",4,10,1,1,31.3,5,16,36,1,11,10,18,"s:40~l:59~t:18","connecticut-sun","Connecticut","Sun","CONN","Connecticut Sun","Sun","de6b36","002d62","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png",66,NA,NA,NA
"47",400927587,2017,2,2017-09-01,2017-09-01 20:00:00,19,"s:40~l:59~t:19","chicago-sky","Chicago","Sky","CHI","Chicago Sky","Sky","4f91cd","f1f2f3","https://a.espncdn.com/i/teamlogos/wnba/500/chi.png","away",87,FALSE,24,0,20,44.2,34,77,0,19,69.2,9,13,"1",6,13,1,1,40,10,25,26,1,16,15,8,"s:40~l:59~t:8","minnesota-lynx","Minnesota","Lynx","MIN","Minnesota Lynx","Lynx","005084","47a757","https://a.espncdn.com/i/teamlogos/wnba/500/min.png",110,NA,NA,NA
