"","game_id","season","season_type","game_date","game_date_time","athlete_id","athlete_display_name","team_id","team_name","team_location","team_short_display_name","minutes","field_goals_made","field_goals_attempted","three_point_field_goals_made","three_point_field_goals_attempted","free_throws_made","free_throws_attempted","offensive_rebounds","defensive_rebounds","rebounds","assists","steals","blocks","turnovers","fouls","plus_minus","points","starter","ejected","did_not_play","reason","active","athlete_jersey","athlete_short_name","athlete_headshot_href","athlete_position_name","athlete_position_abbreviation","team_display_name","team_uid","team_slug","team_logo","team_abbreviation","team_color","team_alternate_color","home_away","team_winner","team_score","opponent_team_id","opponent_team_name","opponent_team_location","opponent_team_display_name","opponent_team_abbreviation","opponent_team_logo","opponent_team_color","opponent_team_alternate_color","opponent_team_score"
"1",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,1110,"Shekinna Stricklen",18,"Sun","Connecticut","Sun",38,3,9,1,5,0,0,1,1,2,1,1,0,1,3,"-13",7,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,"40","S. Stricklen","https://a.espncdn.com/i/headshots/wnba/players/full/1110.png","Forward","F","Connecticut Sun","s:40~l:59~t:18","connecticut-sun","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","CONN","de6b36","002d62","away",FALSE,78,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",89
"2",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,2529140,"Alyssa Thomas",18,"Sun","Connecticut","Sun",37,9,14,0,0,3,3,1,11,12,6,2,0,3,4,"-8",21,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,"25","A. Thomas","https://a.espncdn.com/i/headshots/wnba/players/full/2529140.png","Forward","F","Connecticut Sun","s:40~l:59~t:18","connecticut-sun","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","CONN","de6b36","002d62","away",FALSE,78,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",89
"3",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,2999101,"Jonquel Jones",18,"Sun","Connecticut","Sun",30,10,16,1,2,4,6,3,6,9,0,0,0,2,4,"-8",25,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,NA,"J. Jones","https://a.espncdn.com/i/headshots/wnba/players/full/2999101.png","Forward","F","Connecticut Sun","s:40~l:59~t:18","connecticut-sun","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","CONN","de6b36","002d62","away",FALSE,78,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",89
"4",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,1008,"Jasmine Thomas",18,"Sun","Connecticut","Sun",34,1,6,0,1,0,2,2,1,3,6,1,0,2,4,"-5",2,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,"5","J. Thomas","https://a.espncdn.com/i/headshots/wnba/players/full/1008.png","Guard","G","Connecticut Sun","s:40~l:59~t:18","connecticut-sun","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","CONN","de6b36","002d62","away",FALSE,78,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",89
"5",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,2987891,"Courtney Williams",18,"Sun","Connecticut","Sun",32,7,20,0,2,2,2,0,1,1,1,0,0,2,1,"-9",16,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,NA,"C. Williams","https://a.espncdn.com/i/headshots/wnba/players/full/2987891.png","Guard","G","Connecticut Sun","s:40~l:59~t:18","connecticut-sun","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","CONN","de6b36","002d62","away",FALSE,78,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",89
"6",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,2998929,"Morgan Tuck",18,"Sun","Connecticut","Sun",10,1,5,0,2,0,0,1,1,2,1,0,0,0,0,"-3",2,FALSE,FALSE,FALSE,"COACH'S DECISION",FALSE,"3","M. Tuck",NA,"Forward","F","Connecticut Sun","s:40~l:59~t:18","connecticut-sun","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","CONN","de6b36","002d62","away",FALSE,78,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",89
"7",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,3058895,"Brionna Jones",18,"Sun","Connecticut","Sun",6,0,0,0,0,2,2,0,1,1,0,0,0,0,3,"-1",2,FALSE,FALSE,FALSE,"COACH'S DECISION",FALSE,"42","B. Jones","https://a.espncdn.com/i/headshots/wnba/players/full/3058895.png","Forward","F","Connecticut Sun","s:40~l:59~t:18","connecticut-sun","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","CONN","de6b36","002d62","away",FALSE,78,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",89
"8",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,2999140,"Bria Holmes",18,"Sun","Connecticut","Sun",10,1,1,0,0,1,2,0,0,0,0,0,0,0,0,"-4",3,FALSE,FALSE,FALSE,"COACH'S DECISION",FALSE,"32","B. Holmes","https://a.espncdn.com/i/headshots/wnba/players/full/2999140.png","Guard","G","Connecticut Sun","s:40~l:59~t:18","connecticut-sun","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","CONN","de6b36","002d62","away",FALSE,78,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",89
"9",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,3906753,"Natisha Hiedeman",18,"Sun","Connecticut","Sun",4,0,0,0,0,0,0,0,1,1,0,0,0,0,0,"-4",0,FALSE,FALSE,FALSE,"COACH'S DECISION",FALSE,"2","N. Hiedeman","https://a.espncdn.com/i/headshots/wnba/players/full/3906753.png","Guard","G","Connecticut Sun","s:40~l:59~t:18","connecticut-sun","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","CONN","de6b36","002d62","away",FALSE,78,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",89
"10",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,2530082,"Theresa Plaisance",18,"Sun","Connecticut","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,"COACH'S DECISION",FALSE,"55","T. Plaisance","https://a.espncdn.com/i/headshots/wnba/players/full/2530082.png","Forward","F","Connecticut Sun","s:40~l:59~t:18","connecticut-sun","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","CONN","de6b36","002d62","away",FALSE,78,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",89
"11",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,2490794,"Layshia Clarendon",18,"Sun","Connecticut","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,"COACH'S DECISION",FALSE,NA,"L. Clarendon","https://a.espncdn.com/i/headshots/wnba/players/full/2490794.png","Guard","G","Connecticut Sun","s:40~l:59~t:18","connecticut-sun","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","CONN","de6b36","002d62","away",FALSE,78,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",89
"12",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,2566186,"Rachel Banham",18,"Sun","Connecticut","Sun",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,"COACH'S DECISION",FALSE,"15","R. Banham","https://a.espncdn.com/i/headshots/wnba/players/full/2566186.png","Guard","G","Connecticut Sun","s:40~l:59~t:18","connecticut-sun","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","CONN","de6b36","002d62","away",FALSE,78,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",89
"13",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,798,"LaToya Sanders",16,"Mystics","Washington","Mystics",15,1,2,0,0,0,0,0,0,0,0,1,1,0,2,"-5",2,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,NA,"L. Sanders",NA,"Forward","F","Washington Mystics","s:40~l:59~t:16","washington-mystics","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","WSH","e03a3e","09295a","home",TRUE,89,18,"Sun","Connecticut","Connecticut Sun","CONN","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","de6b36","002d62",78
"14",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,2491877,"Elena Delle Donne",16,"Mystics","Washington","Mystics",37,8,16,0,1,5,6,1,8,9,2,1,2,0,2,"+11",21,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,"11","E. Delle Donne","https://a.espncdn.com/i/headshots/wnba/players/full/2491877.png","Forward","F","Washington Mystics","s:40~l:59~t:16","washington-mystics","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","WSH","e03a3e","09295a","home",TRUE,89,18,"Sun","Connecticut","Connecticut Sun","CONN","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","de6b36","002d62",78
"15",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,856,"Kristi Toliver",16,"Mystics","Washington","Mystics",38,5,11,1,5,7,7,1,3,4,4,0,0,5,4,"+12",18,TRUE,FALSE,FALSE,"COACH'S DECISION",FALSE,"20","K. Toliver","https://a.espncdn.com/i/headshots/wnba/players/full/856.png","Guard","G","Washington Mystics","s:40~l:59~t:16","washington-mystics","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","WSH","e03a3e","09295a","home",TRUE,89,18,"Sun","Connecticut","Connecticut Sun","CONN","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","de6b36","002d62",78
"16",401165811,2019,3,2019-10-10,2019-10-10 20:00:00,2529137,"Natasha Cloud",16,"Mystics","Washington","Mystics",35,6,11,2,6,4,6,1,4,5,3,0,0,2,2,"+12",18,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,"9","N. Cloud","https://a.espncdn.com/i/headshots/wnba/players/full/2529137.png","Guard","G","Washington Mystics","s:40~l:59~t:16","washington-mystics","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","WSH","e03a3e","09295a","home",TRUE,89,18,"Sun","Connecticut","Connecticut Sun","CONN","https://a.espncdn.com/i/teamlogos/wnba/500/conn.png","de6b36","002d62",78
