"","game_id","season","season_type","game_date","game_date_time","athlete_id","athlete_display_name","team_id","team_name","team_location","team_short_display_name","minutes","field_goals_made","field_goals_attempted","three_point_field_goals_made","three_point_field_goals_attempted","free_throws_made","free_throws_attempted","offensive_rebounds","defensive_rebounds","rebounds","assists","steals","blocks","turnovers","fouls","plus_minus","points","starter","ejected","did_not_play","reason","active","athlete_jersey","athlete_short_name","athlete_headshot_href","athlete_position_name","athlete_position_abbreviation","team_display_name","team_uid","team_slug","team_logo","team_abbreviation","team_color","team_alternate_color","home_away","team_winner","team_score","opponent_team_id","opponent_team_name","opponent_team_location","opponent_team_display_name","opponent_team_abbreviation","opponent_team_logo","opponent_team_color","opponent_team_alternate_color","opponent_team_score"
"1",401726992,2024,3,2024-10-20,2024-10-20 20:00:00,3906972,"Bridget Carleton",8,"Lynx","Minnesota","Lynx",41,1,6,1,3,0,0,0,6,6,2,0,0,2,5,"-4",3,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,"6","B. Carleton","https://a.espncdn.com/i/headshots/wnba/players/full/3906972.png","Forward","F","Minnesota Lynx","s:40~l:59~t:8","minnesota-lynx","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","MIN","266092","79bc43","away",FALSE,62,9,"Liberty","New York","New York Liberty","NY","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","86cebc","000000",67
"2",401726992,2024,3,2024-10-20,2024-10-20 20:00:00,3913881,"Alanna Smith",8,"Lynx","Minnesota","Lynx",36,2,6,1,3,1,2,1,7,8,2,1,0,1,3,"-6",6,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,"8","A. Smith","https://a.espncdn.com/i/headshots/wnba/players/full/3913881.png","Forward","F","Minnesota Lynx","s:40~l:59~t:8","minnesota-lynx","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","MIN","266092","79bc43","away",FALSE,62,9,"Liberty","New York","New York Liberty","NY","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","86cebc","000000",67
"3",401726992,2024,3,2024-10-20,2024-10-20 20:00:00,3917450,"Napheesa Collier",8,"Lynx","Minnesota","Lynx",44,11,23,0,2,0,0,1,6,7,2,1,2,2,6,"-1",22,TRUE,FALSE,FALSE,"COACH'S DECISION",FALSE,"24","N. Collier","https://a.espncdn.com/i/headshots/wnba/players/full/3917450.png","Forward","F","Minnesota Lynx","s:40~l:59~t:8","minnesota-lynx","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","MIN","266092","79bc43","away",FALSE,62,9,"Liberty","New York","New York Liberty","NY","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","86cebc","000000",67
"4",401726992,2024,3,2024-10-20,2024-10-20 20:00:00,2529205,"Kayla McBride",8,"Lynx","Minnesota","Lynx",43,7,13,1,6,6,6,0,5,5,5,4,0,2,3,"-5",21,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,"21","K. McBride","https://a.espncdn.com/i/headshots/wnba/players/full/2529205.png","Guard","G","Minnesota Lynx","s:40~l:59~t:8","minnesota-lynx","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","MIN","266092","79bc43","away",FALSE,62,9,"Liberty","New York","New York Liberty","NY","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","86cebc","000000",67
"5",401726992,2024,3,2024-10-20,2024-10-20 20:00:00,2987891,"Courtney Williams",8,"Lynx","Minnesota","Lynx",30,2,14,0,2,0,0,1,3,4,3,0,1,5,3,"-10",4,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,"10","C. Williams","https://a.espncdn.com/i/headshots/wnba/players/full/2987891.png","Guard","G","Minnesota Lynx","s:40~l:59~t:8","minnesota-lynx","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","MIN","266092","79bc43","away",FALSE,62,9,"Liberty","New York","New York Liberty","NY","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","86cebc","000000",67
"6",401726992,2024,3,2024-10-20,2024-10-20 20:00:00,3142055,"Myisha Hines-Allen",8,"Lynx","Minnesota","Lynx",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0",0,FALSE,FALSE,FALSE,"COACH'S DECISION",FALSE,"22","M. Hines-Allen","https://a.espncdn.com/i/headshots/wnba/players/full/3142055.png","Forward","F","Minnesota Lynx","s:40~l:59~t:8","minnesota-lynx","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","MIN","266092","79bc43","away",FALSE,62,9,"Liberty","New York","New York Liberty","NY","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","86cebc","000000",67
"7",401726992,2024,3,2024-10-20,2024-10-20 20:00:00,4257500,"Cecilia Zandalasini",8,"Lynx","Minnesota","Lynx",6,0,1,0,0,0,0,1,0,1,0,0,0,1,1,"-1",0,FALSE,FALSE,FALSE,"COACH'S DECISION",TRUE,"9","C. Zandalasini","https://a.espncdn.com/i/headshots/wnba/players/full/4257500.png","Forward","F","Minnesota Lynx","s:40~l:59~t:8","minnesota-lynx","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","MIN","266092","79bc43","away",FALSE,62,9,"Liberty","New York","New York Liberty","NY","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","86cebc","000000",67
"8",401726992,2024,3,2024-10-20,2024-10-20 20:00:00,4398938,"Dorka Juhasz",8,"Lynx","Minnesota","Lynx",9,0,1,0,1,0,0,0,1,1,1,0,1,1,0,"-3",0,FALSE,FALSE,FALSE,"COACH'S DECISION",FALSE,"14","D. Juhasz","https://a.espncdn.com/i/headshots/wnba/players/full/4398938.png","Forward","F","Minnesota Lynx","s:40~l:59~t:8","minnesota-lynx","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","MIN","266092","79bc43","away",FALSE,62,9,"Liberty","New York","New York Liberty","NY","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","86cebc","000000",67
"9",401726992,2024,3,2024-10-20,2024-10-20 20:00:00,3906753,"Natisha Hiedeman",8,"Lynx","Minnesota","Lynx",16,3,6,0,2,0,0,0,1,1,1,0,0,2,0,"+5",6,FALSE,FALSE,FALSE,"COACH'S DECISION",FALSE,"2","N. Hiedeman","https://a.espncdn.com/i/headshots/wnba/players/full/3906753.png","Guard","G","Minnesota Lynx","s:40~l:59~t:8","minnesota-lynx","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","MIN","266092","79bc43","away",FALSE,62,9,"Liberty","New York","New York Liberty","NY","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","86cebc","000000",67
"10",401726992,2024,3,2024-10-20,2024-10-20 20:00:00,4433635,"Diamond Miller",8,"Lynx","Minnesota","Lynx",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,"COACH'S DECISION",FALSE,"1","D. Miller","https://a.espncdn.com/i/headshots/wnba/players/full/4433635.png","Forward","F","Minnesota Lynx","s:40~l:59~t:8","minnesota-lynx","https://a.espncdn.com/i/teamlogos/wnba/500/min.png","MIN","266092","79bc43","away",FALSE,62,9,"Liberty","New York","New York Liberty","NY","https://a.espncdn.com/i/teamlogos/wnba/500/ny.png","86cebc","000000",67
