"","game_id","season","season_type","game_date","game_date_time","athlete_id","athlete_display_name","team_id","team_name","team_location","team_short_display_name","minutes","field_goals_made","field_goals_attempted","three_point_field_goals_made","three_point_field_goals_attempted","free_throws_made","free_throws_attempted","offensive_rebounds","defensive_rebounds","rebounds","assists","steals","blocks","turnovers","fouls","plus_minus","points","starter","ejected","did_not_play","reason","active","athlete_jersey","athlete_short_name","athlete_headshot_href","athlete_position_name","athlete_position_abbreviation","team_display_name","team_uid","team_slug","team_logo","team_abbreviation","team_color","team_alternate_color","home_away","team_winner","team_score","opponent_team_id","opponent_team_name","opponent_team_location","opponent_team_display_name","opponent_team_abbreviation","opponent_team_logo","opponent_team_color","opponent_team_alternate_color","opponent_team_score"
"1",401079695,2018,3,2018-09-12,2018-09-12 20:00:00,924,"Alysha Clark",14,"Storm","Seattle","Storm",39,6,9,3,5,0,0,4,5,9,4,0,0,1,2,"+22",15,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,"22","A. Clark","https://a.espncdn.com/i/headshots/wnba/players/full/924.png","Forward","F","Seattle Storm","s:40~l:59~t:14","seattle-storm","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","SEA","05452a","f7c43c","away",TRUE,98,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",82
"2",401079695,2018,3,2018-09-12,2018-09-12 20:00:00,2529130,"Natasha Howard",14,"Storm","Seattle","Storm",37,11,14,2,2,5,6,6,8,14,3,0,2,1,5,"+21",29,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,NA,"N. Howard","https://a.espncdn.com/i/headshots/wnba/players/full/2529130.png","Forward","F","Seattle Storm","s:40~l:59~t:14","seattle-storm","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","SEA","05452a","f7c43c","away",TRUE,98,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",82
"3",401079695,2018,3,2018-09-12,2018-09-12 20:00:00,2998928,"Breanna Stewart",14,"Storm","Seattle","Storm",39,11,22,4,5,4,5,1,7,8,3,2,0,1,2,"+12",30,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,"30","B. Stewart","https://a.espncdn.com/i/headshots/wnba/players/full/2998928.png","Forward","F","Seattle Storm","s:40~l:59~t:14","seattle-storm","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","SEA","05452a","f7c43c","away",TRUE,98,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",82
"4",401079695,2018,3,2018-09-12,2018-09-12 20:00:00,91,"Sue Bird",14,"Storm","Seattle","Storm",32,3,7,2,5,2,2,0,2,2,10,0,0,2,1,"+16",10,TRUE,FALSE,FALSE,"COACH'S DECISION",TRUE,"10","S. Bird","https://a.espncdn.com/i/headshots/wnba/players/full/91.png","Guard","G","Seattle Storm","s:40~l:59~t:14","seattle-storm","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","SEA","05452a","f7c43c","away",TRUE,98,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",82
"5",401079695,2018,3,2018-09-12,2018-09-12 20:00:00,2987869,"Jewell Loyd",14,"Storm","Seattle","Storm",27,2,11,0,3,2,3,2,4,6,2,0,0,2,1,"+7",6,TRUE,FALSE,FALSE,"COACH'S DECISION",FALSE,"24","J. Loyd","https://a.espncdn.com/i/headshots/wnba/players/full/2987869.png","Guard","G","Seattle Storm","s:40~l:59~t:14","seattle-storm","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","SEA","05452a","f7c43c","away",TRUE,98,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",82
"6",401079695,2018,3,2018-09-12,2018-09-12 20:00:00,805,"Crystal Langhorne",14,"Storm","Seattle","Storm",5,0,1,0,0,0,0,0,0,0,1,0,0,0,0,"-1",0,FALSE,FALSE,FALSE,"COACH'S DECISION",FALSE,"1","C. Langhorne",NA,"Forward","F","Seattle Storm","s:40~l:59~t:14","seattle-storm","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","SEA","05452a","f7c43c","away",TRUE,98,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",82
"7",401079695,2018,3,2018-09-12,2018-09-12 20:00:00,887,"Sami Whitcomb",14,"Storm","Seattle","Storm",13,2,4,2,4,0,0,0,0,0,1,2,0,0,2,"+7",6,FALSE,FALSE,FALSE,"COACH'S DECISION",TRUE,"32","S. Whitcomb","https://a.espncdn.com/i/headshots/wnba/players/full/887.png","Guard","G","Seattle Storm","s:40~l:59~t:14","seattle-storm","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","SEA","05452a","f7c43c","away",TRUE,98,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",82
"8",401079695,2018,3,2018-09-12,2018-09-12 20:00:00,3142250,"Jordin Canada",14,"Storm","Seattle","Storm",9,1,4,0,2,0,0,0,0,0,2,1,0,0,1,"-4",2,FALSE,FALSE,FALSE,"COACH'S DECISION",FALSE,"21","J. Canada","https://a.espncdn.com/i/headshots/wnba/players/full/3142250.png","Guard","G","Seattle Storm","s:40~l:59~t:14","seattle-storm","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","SEA","05452a","f7c43c","away",TRUE,98,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",82
"9",401079695,2018,3,2018-09-12,2018-09-12 20:00:00,2590092,"Kaleena Mosqueda-Lewis",14,"Storm","Seattle","Storm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,"COACH'S DECISION",FALSE,"23","K. Mosqueda-Lewis",NA,"Forward","F","Seattle Storm","s:40~l:59~t:14","seattle-storm","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","SEA","05452a","f7c43c","away",TRUE,98,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",82
"10",401079695,2018,3,2018-09-12,2018-09-12 20:00:00,842,"Courtney Paris",14,"Storm","Seattle","Storm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,"COACH'S DECISION",FALSE,"3","C. Paris",NA,"Center","C","Seattle Storm","s:40~l:59~t:14","seattle-storm","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","SEA","05452a","f7c43c","away",TRUE,98,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",82
"11",401079695,2018,3,2018-09-12,2018-09-12 20:00:00,3056672,"Mercedes Russell",14,"Storm","Seattle","Storm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,"COACH'S DECISION",FALSE,"21","M. Russell","https://a.espncdn.com/i/headshots/wnba/players/full/3056672.png","Center","C","Seattle Storm","s:40~l:59~t:14","seattle-storm","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","SEA","05452a","f7c43c","away",TRUE,98,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",82
"12",401079695,2018,3,2018-09-12,2018-09-12 20:00:00,737,"Noelle Quinn",14,"Storm","Seattle","Storm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,TRUE,"COACH'S DECISION",FALSE,"45","N. Quinn",NA,"Guard","G","Seattle Storm","s:40~l:59~t:14","seattle-storm","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","SEA","05452a","f7c43c","away",TRUE,98,16,"Mystics","Washington","Washington Mystics","WSH","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","e03a3e","09295a",82
"13",401079695,2018,3,2018-09-12,2018-09-12 20:00:00,798,"LaToya Sanders",16,"Mystics","Washington","Mystics",18,1,2,0,0,0,0,3,0,3,2,0,2,0,1,"-11",2,TRUE,FALSE,FALSE,"COACH'S DECISION",FALSE,NA,"L. Sanders",NA,"Forward","F","Washington Mystics","s:40~l:59~t:16","washington-mystics","https://a.espncdn.com/i/teamlogos/wnba/500/wsh.png","WSH","e03a3e","09295a","home",FALSE,82,14,"Storm","Seattle","Seattle Storm","SEA","https://a.espncdn.com/i/teamlogos/wnba/500/sea.png","05452a","f7c43c",98
